OID_,ORIG_FID,MERGE_SRC,cat_ID_con,cat_ID,cat_ID_txt,Shape_Length,Shape_Area,AwcHuc12_non_north_area,AwcHuc12_north_area,AwcHuc12_wtd_north_per,AwcHuc12_cat_elev_ZONE_CODE,AwcHuc12_cat_elev_COUNT,AwcHuc12_cat_elev_AREA,AwcHuc12_cat_elev_MIN,AwcHuc12_cat_elev_MAX,AwcHuc12_cat_elev_RANGE,AwcHuc12_cat_elev_MEAN,AwcHuc12_cat_elev_STD,AwcHuc12_cat_elev_SUM,AwcHuc12_cat_elev_VARIETY,AwcHuc12_cat_elev_MAJORITY,AwcHuc12_cat_elev_MINORITY,AwcHuc12_cat_elev_MEDIAN,AwcHuc12_cat_elev_PCT90,AwcHuc12_wtd_elev_MIN,AwcHuc12_wtd_elev_MAX,AwcHuc12_wtd_elev_MEAN,AwcHuc12_wtd_elev_STD,AwcHuc12_wtd_slope_MIN,AwcHuc12_wtd_slope_MAX,AwcHuc12_wtd_slope_MEAN,AwcHuc12_wtd_slope_STD,AwcHuc12_cat_slope_ZONE_CODE,AwcHuc12_cat_slope_COUNT,AwcHuc12_cat_slope_AREA,AwcHuc12_cat_slope_MIN,AwcHuc12_cat_slope_MAX,AwcHuc12_cat_slope_RANGE,AwcHuc12_cat_slope_MEAN,AwcHuc12_cat_slope_STD,AwcHuc12_cat_slope_SUM,AwcHuc12_cat_slope_MEDIAN,AwcHuc12_cat_slope_PCT90,AwcHuc12_non_wetland_area,AwcHuc12_wetland_area,AwcHuc12_wtd_wet_per,AwcHuc12_wtd_glacier_area_sqm,AwcHuc12_wtd_glacier_per,AwcHuc12_wtd_lake_area_sqm,AwcHuc12_wtd_lake_per,AwcHuc12_wtd_lcld_mn_2001,AwcHuc12_wtd_lcld_mn_2002,AwcHuc12_wtd_lcld_mn_2003,AwcHuc12_wtd_lcld_mn_2004,AwcHuc12_wtd_lcld_mn_2005,AwcHuc12_wtd_lcld_mn_2006,AwcHuc12_wtd_lcld_mn_2007,AwcHuc12_wtd_lcld_mn_2008,AwcHuc12_wtd_lcld_mn_2009,AwcHuc12_wtd_lcld_mn_2010,AwcHuc12_wtd_lcld_mn_2011,AwcHuc12_wtd_lcld_mn_2012,AwcHuc12_wtd_lcld_mn_2013,AwcHuc12_wtd_lcld_mn_2014,AwcHuc12_wtd_lcld_mn_2015,AwcHuc12_wtd_lcld_mn_2016,AwcHuc12_wtd_lcld_mn_2017,AwcHuc12_wtd_lcld_mn_2018,AwcHuc12_wtd_lcld_mn_2019
564,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5021406,Bristol_Bay_5021406,5021406.000000000000000,5021406,187040.000000000000000,273675200.000000000000000,225083600.000000000000000,48591600.000000000000000,17.7552071,564,3771.000000000000000,377100.000000000000000,1,14,13,4.143728453990984,2.863466937217914,15626.000000000000000,14,3,14,3,9,1,773,187.596299920488889,146.926143603887795,0.000000003038306,68.254562377929688,9.829745494608833,10.364206360855265,564,3771.000000000000000,377100.000000000000000,0.000000022680396,11.969367027282715,11.969367004602319,1.042224872580518,1.716228273401290,3930.229994501134570,0.000000081461764,3.435062408447266,270516800.000000000000000,3158400.000000000000000,1.1540687,,,3057760.296681179665029,1.117295354742110,496.815755684112730,497.306902488791593,437.966144527040228,480.188420799543962,477.463488105607780,500.461862980224225,477.147361178505832,490.017433804742552,492.614495211840563,483.202695750294652,492.937429478448507,499.659206606958151,502.316456149476153,439.696022599032631,429.890721118609122,435.197233270788956,472.110953422161970,480.652535560398178,467.900142525596834
565,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5021776,Bristol_Bay_5021776,5021776.000000000000000,5021776,127580.000000000000000,252866000.000000000000000,213425200.000000000000000,39440800.000000000000000,15.5975103,565,3072.000000000000000,307200.000000000000000,0,6,6,1.945963541666667,2.128599123329108,5978.000000000000000,7,0,2,0,5,0,809,120.380550568285059,121.257417871652962,0.000000000028155,55.165851593017578,10.543496881384959,10.342492597223147,565,3072.000000000000000,307200.000000000000000,0.000000000041005,16.399272918701172,16.399272918660166,1.361581627341925,2.882371960597052,4182.778759194392478,0.000000104915191,4.042366933822632,238485300.000000000000000,14380700.000000000000000,5.6870832,,,3210825.750080257654190,1.269773615306232,493.721153996219130,496.585122792174730,431.661981364250096,481.046159766286962,478.688718611993522,501.335100774604086,475.825825823354364,493.247820856793851,495.756150154287241,486.812336668755108,490.902400449275319,496.040397506571026,504.682530697736127,437.895378741768411,424.023819714401554,423.206358508534890,473.011721737189134,477.675851931802526,459.707306292740782
566,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5021956,Bristol_Bay_5021956,5021956.000000000000000,5021956,206320.000000000000000,545298300.000000000000000,457426100.000000000000000,87872200.000000000000000,16.1145191,566,4911.000000000000000,491100.000000000000000,0,21,21,8.354103034005309,5.617213537860712,41027.000000000000000,22,0,21,9,16,0,646,102.656336724321321,90.605156176549684,0.000000000019091,49.201015472412109,6.002731105611941,7.126006467828633,566,4911.000000000000000,491100.000000000000000,0.000000000092863,20.596778869628906,20.596778869536042,1.863703580142572,2.910104529621627,9152.648282080172066,0.677841067314148,3.436499357223511,527480900.000000000000000,17817400.000000000000000,3.2674594,,,8705163.225098695605993,1.596403881159852,491.577846387212276,490.358348291619450,421.155511615241551,475.710561428226754,478.531571488456279,500.815832233458309,477.990612230385750,490.623889956743426,492.935942178960318,486.553200290848338,495.117333660467068,499.176316567970673,504.683547791605918,423.135585894945280,419.943865993541692,422.052890787912247,472.394954709226340,464.212829457662224,456.908162376641314
567,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5022016,Bristol_Bay_5022016,5022016.000000000000000,5022016,57540.000000000000000,55191600.000000000000000,48319200.000000000000000,6872400.000000000000000,12.4518948,567,298.000000000000000,29800.000000000000000,2,29,27,9.859060402684561,7.979857304932828,2938.000000000000000,28,3,21,7,24,2,634,174.563991621912606,104.628569532887468,0.000000011566141,44.819141387939453,9.082523161075933,7.735537010185608,567,298.000000000000000,29800.000000000000000,0.000000050591673,9.716470718383789,9.716470667792116,3.762365100223353,1.904442635288107,1121.184799866559160,3.434970498085022,6.182566642761230,54951400.000000000000000,240200.000000000000000,0.4352112,,,91148.844577794137876,0.165149849936936,506.447932294044335,500.868244442998332,461.009718870264066,487.637894172305550,486.000433036909556,507.801321215547716,497.044555693260008,500.467712536838405,502.308653853121371,495.891671921090278,505.731127562889355,502.318399901434759,509.613781807376029,454.526003957122953,444.550284825951678,445.029999130299473,477.944897411924899,490.746318280319997,479.173446683918428
568,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5022046,Bristol_Bay_5022046,5022046.000000000000000,5022046,187000.000000000000000,441382800.000000000000000,372048200.000000000000000,69334600.000000000000000,15.7084961,568,2250.000000000000000,225000.000000000000000,0,46,46,10.220888888888869,8.832093453164562,22997.000000000000000,47,0,38,12,20,0,754,144.580753713102581,106.463195325409856,0.000000000168867,55.026283264160156,8.897633473567987,8.420406853904076,568,2250.000000000000000,225000.000000000000000,0.000000000168867,28.088655471801758,28.088655471632890,3.262112964445918,4.745427823927871,7339.754170003315267,2.419417858123779,9.281120777130127,436103500.000000000000000,5279300.000000000000000,1.1960820,,,2902161.882446551229805,0.657515853007084,499.822365541063050,499.501506094565627,442.499845678273687,485.376007339917862,485.270089483790684,506.068828858913946,490.925269288445747,499.608035608516502,499.879770486067571,494.298145325059409,498.206392816214077,502.403309002856417,508.414336613896580,444.694168519006780,435.878955649100874,433.689350249642132,475.661007975226994,483.397522687282162,471.139186099510596
569,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5022406,Bristol_Bay_5022406,5022406.000000000000000,5022406,220260.000000000000000,550494100.000000000000000,471135700.000000000000000,79358400.000000000000000,14.4158497,569,14.000000000000000,1400.000000000000000,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,0,0,0,0,774,141.785206780599367,134.784878739491091,0.000000000013541,68.254562377929688,7.347986213130013,9.319203402593581,569,14.000000000000000,1400.000000000000000,0.000000000425851,0.000000004913924,0.000000004488072,0.000000002493784,0.000000001236847,0.000000034912973,0.000000002453909,0.000000004040575,535661600.000000000000000,14832500.000000000000000,2.6943977,,,18634775.469475977122784,3.385099943755252,488.803880509789906,491.848626968497967,422.490787521556740,473.235049404254767,471.940684788699230,495.053144258114628,470.671030886059214,486.417513702332826,488.040747829410748,479.721744232600429,487.793421394986069,494.050685480770767,498.297726647940578,425.353057592476432,414.953161936650019,423.138236528232881,469.041526661777652,476.171399148579610,456.198830712745405
570,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5022456,Bristol_Bay_5022456,5022456.000000000000000,5022456,259220.000000000000000,653905900.000000000000000,540342400.000000000000000,113563500.000000000000000,17.3669491,570,3698.000000000000000,369800.000000000000000,0,75,75,17.985127095727410,23.852678939439020,66509.000000000000000,76,0,8,4,57,0,813,181.241550810292040,145.062090188410025,0.000000000040077,72.139793395996094,12.492228409828197,11.528519585761543,570,3698.000000000000000,369800.000000000000000,0.000000000040077,39.788459777832031,39.788459777791957,5.874605934410823,6.933612437733460,21724.292745451224619,3.027485132217407,15.802297592163086,640569100.000000000000000,13336800.000000000000000,2.0395596,,,6840787.942290760576725,1.046142563064618,501.525900185507396,498.930132871087608,445.521785801131671,484.458602149703722,485.836234900592785,503.091851627109861,480.134550788145873,493.736774196334466,496.804177169362788,491.926185224173935,492.807098751581066,502.762265828833904,505.900315786693170,443.699815742605324,435.651322470599837,436.297292742759737,475.197794654169400,481.858266716397338,468.677786671128615
571,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5026052,Bristol_Bay_5026052,5026052.000000000000000,5026052,56320.000000000000000,67476500.000000000000000,50493600.000000000000000,16982900.000000000000000,25.1686134,571,9075.000000000000000,907500.000000000000000,73,681,608,172.588760330578509,127.987906304350687,1566243.000000000000000,558,81,461,110,384,73,1249,466.700640963891033,216.169345385801563,0.000001884046355,74.055023193359375,26.006689305055286,12.770180961520742,571,9075.000000000000000,907500.000000000000000,0.000001884046355,57.759387969970703,57.759386085924348,15.485403608776608,16.100625549112216,140530.037749647715827,8.080610275268555,41.210002899169922,67472000.000000000000000,4500.000000000000000,0.0066690,,,845103.286576433689333,1.252440903983511,525.809726668528469,508.591334703359905,501.092051783493844,497.401955637519620,504.796419428988543,511.243916563211144,491.446013767541729,507.628325763933560,505.535183496078957,510.072412958126620,502.383019433235802,516.454509452604384,511.537818162884207,484.921267372084799,483.027319438145867,486.769255554829840,485.850065807576243,513.514175025839563,499.770468678540396
572,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5027312,Bristol_Bay_5027312,5027312.000000000000000,5027312,50880.000000000000000,41029500.000000000000000,30190000.000000000000000,10839500.000000000000000,26.4187965,572,6609.000000000000000,660900.000000000000000,70,98,28,76.778181267967994,5.059799965467967,507427.000000000000000,29,70,90,77,82,70,1114,336.904010529007905,207.363273890261297,0.000001817501357,68.824028015136719,19.199753232048518,14.325971872157854,572,6609.000000000000000,660900.000000000000000,0.000001817501357,28.493181228637695,28.493179411136339,1.080710499868820,2.455080806419773,7142.415693633033698,0.000002086566383,3.366906166076660,41029500.000000000000000,0.000000000000000,0.0000000,,,195838.287065755022923,0.477310927663644,520.646691503011880,511.314283801576607,484.863818182725765,498.923487614725843,498.562849106880208,511.064743906051092,489.234390111521577,504.571237540711877,503.922061580969000,502.273830553635662,497.378278890751631,516.292632981347197,515.298583834981514,483.851517873542605,474.474289450314984,473.849163313224039,481.295926033371074,505.015136188690292,498.698810816145510
573,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5028352,Bristol_Bay_5028352,5028352.000000000000000,5028352,113660.000000000000000,159741700.000000000000000,126921400.000000000000000,32820300.000000000000000,20.5458565,573,4827.000000000000000,482700.000000000000000,158,246,88,174.562046819970703,14.014081578527577,842611.000000000000000,88,173,235,172,188,158,1264,438.536203758941895,159.563625214236424,0.000004138931217,66.587234497070312,13.555926560902945,10.772041925547517,573,4827.000000000000000,482700.000000000000000,0.000004138931217,26.159440994262695,26.159436855331478,3.396580204012209,3.948855784513384,16395.292644766934245,2.851876258850098,8.962380409240723,159718300.000000000000000,23400.000000000000000,0.0146486,,,697173.028280258993618,0.436437716814244,521.835723546197300,507.443795827894292,503.840532559753456,500.403915821608621,504.158365661562584,512.354186164287285,495.810177304982972,509.782157695831643,507.930728795305129,500.260439196526249,498.249313735860824,514.977407276862664,508.885805021482383,480.396953957544440,498.543434181559519,488.637919841840414,484.924257097549400,514.563355717389868,509.063409241295858
574,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5028502,Bristol_Bay_5028502,5028502.000000000000000,5028502,62780.000000000000000,72004100.000000000000000,59553400.000000000000000,12450700.000000000000000,17.2916546,574,9026.000000000000000,902600.000000000000000,153,482,329,226.356082428539679,76.722057110820913,2043090.000000000000000,314,163,449,191,364,153,972,441.030746860246666,173.335547095670051,0.000003981766895,68.456535339355469,19.524879871822787,13.233248179529525,574,9026.000000000000000,902600.000000000000000,0.000003981766895,36.671794891357422,36.671790909590527,13.846182161457852,8.931866148950393,124975.640189318568446,11.984673023223877,27.269971847534180,71970800.000000000000000,33300.000000000000000,0.0462474,,,5603015.028746946714818,7.781522203245298,520.724358347830957,507.582572053978424,503.549795997424837,493.422923645368030,502.777993861810387,511.063531867488564,495.533039914961932,508.087562228709828,507.692225284335393,505.153836020192159,497.536197759834010,516.287931595118266,509.772330625112374,478.360153602744958,486.316416172480274,480.487560800009078,484.888724099701562,513.703770307744207,505.517768808662368
575,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5028612,Bristol_Bay_5028612,5028612.000000000000000,5028612,49000.000000000000000,43181000.000000000000000,37774300.000000000000000,5406700.000000000000000,12.5210161,575,5712.000000000000000,571200.000000000000000,70,748,678,233.790266106442886,181.856017562628296,1335410.000000000000000,668,70,217,133,523,70,1189,385.393462402440321,268.596293424275245,0.000001793871434,72.865936279296875,21.414728486087689,15.296582756763495,575,5712.000000000000000,571200.000000000000000,0.000001841443691,47.536361694335938,47.536359852892247,14.307868918209088,12.761118191459026,81726.547260810315493,8.365685939788818,35.878272628784181,43128800.000000000000000,52200.000000000000000,0.1208865,,,1704295.685685534961522,3.946864791657291,521.968197031894761,509.126675404736943,491.421877266031061,496.932603761769769,500.006253097855904,510.830353350562689,484.349214675762028,506.969619808584810,505.649145996933498,506.178905771110863,495.758647600888651,514.542765533152988,509.428427203712317,477.265239341314441,474.573336289878284,480.892252106539502,484.976435447265374,511.086721365274173,504.433870676997572
576,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5029122,Bristol_Bay_5029122,5029122.000000000000000,5029122,206640.000000000000000,470009600.000000000000000,373183300.000000000000000,96826300.000000000000000,20.6009197,576,1958.000000000000000,195800.000000000000000,117,195,78,149.826864147089111,25.371079573525797,293361.000000000000000,79,121,195,147,183,117,1276,458.278576863108242,192.446586317447071,0.000002997670208,72.339813232421875,17.049454941954838,12.577133285836577,576,1958.000000000000000,195800.000000000000000,0.000003081125669,39.815380096435547,39.815377015309878,6.637026073985558,8.620043746020572,12995.297052863721547,3.434753298759460,19.406982994079591,469986200.000000000000000,23400.000000000000000,0.0049786,,,4141513.759467694908381,0.881155142249796,522.324535073329230,507.370056630755244,501.874421552085494,498.208295961998544,502.577797855060112,511.413873390999527,494.091058424544997,509.577864150254754,507.222184775987785,502.774675390485754,498.646609507859750,515.979928992330656,509.126954735530887,477.453908447397509,492.300639125181476,487.826466629194442,484.687837324927330,515.201338770714983,505.968524802929380
577,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5029572,Bristol_Bay_5029572,5029572.000000000000000,5029572,51760.000000000000000,54864100.000000000000000,42493400.000000000000000,12370700.000000000000000,22.5478954,577,1011.000000000000000,101100.000000000000000,164,177,13,167.740850642927654,2.510532288649468,169586.000000000000000,14,166,177,167,172,164,1052,344.300797789445426,170.026887799332314,0.000004314983926,72.181777954101562,19.651251818728305,14.573787030236643,577,1011.000000000000000,101100.000000000000000,0.000004314983926,11.498505592346191,11.498501277362266,1.728668294756878,1.874041640588637,1747.683645999203918,1.356119871139526,3.435809373855591,54858700.000000000000000,5400.000000000000000,0.0098425,,,1284765.638038027333096,2.341723710109211,528.937191933036843,513.319052756230462,499.642483273149196,501.606862335071639,512.179519564653219,515.645193968913304,492.634951467383644,507.865784300680559,511.672412667563890,513.684724018675638,504.073858642796381,522.421924456446163,516.973531155675118,490.111846889809556,481.908026555616061,483.688521334273162,490.050459857717897,516.387455759203590,502.573167648972628
578,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5030363,Bristol_Bay_5030363,5030363.000000000000000,5030363,68480.000000000000000,73622100.000000000000000,63537300.000000000000000,10084800.000000000000000,13.6980610,578,6308.000000000000000,630800.000000000000000,95,117,22,100.193722257450972,6.235741775575743,632022.000000000000000,23,95,117,97,110,95,848,245.014463048459902,132.114881777115187,0.000002416664756,74.525230407714844,17.731714179314665,12.827764249562120,578,6308.000000000000000,630800.000000000000000,0.000002493704415,22.023645401000977,22.023642907296562,3.559875291168792,4.332336387783972,22455.693336692736921,2.418640136718750,9.724085807800293,73601400.000000000000000,20700.000000000000000,0.0281166,,,4540748.848522488959134,6.167643748986363,513.529769213531154,505.620418391152953,483.123625748729353,492.901721675175281,495.787497156719951,511.149484968888544,493.371074293424329,499.090036058577425,510.602596161026383,501.450420648654870,496.380449042812415,514.505433314941342,509.438753112606889,470.731855333992769,482.393972143999463,465.008620068674134,475.218886951244428,504.430533521842960,497.285439084955556
579,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5030514,Bristol_Bay_5030514,5030514.000000000000000,5030514,61600.000000000000000,66551800.000000000000000,56449400.000000000000000,10102400.000000000000000,15.1797543,579,8027.000000000000000,802700.000000000000000,19,138,119,38.104023919272393,25.656104964352497,305861.000000000000000,120,22,122,30,79,19,577,116.152760706697748,103.410342021338963,0.000000367407011,53.864814758300781,6.982904051940164,7.566371315434244,579,8027.000000000000000,802700.000000000000000,0.000000444496521,20.716972351074219,20.716971906577697,4.266056667799774,5.124188273468640,34243.636872428782226,2.852267503738403,14.014080810546874,61359300.000000000000000,5192500.000000000000000,7.8021932,,,981851.779415444238111,1.475319644871280,499.404816999689274,500.105765734355771,436.506794707280221,482.804477114070039,488.243957338493146,504.684701240236734,475.523342719503034,496.232955382122611,504.103582472595122,488.760660117385385,493.541686325539786,503.648915581547442,507.396343900542206,429.064288268686084,438.076879964180478,430.071270799588888,472.356555344858236,486.637004558856745,471.326037763063539
580,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5030574,Bristol_Bay_5030574,5030574.000000000000000,5030574,62680.000000000000000,62542600.000000000000000,51853700.000000000000000,10688900.000000000000000,17.0905914,580,527.000000000000000,52700.000000000000000,89,106,17,95.423149905123338,5.404797498371364,50288.000000000000000,18,91,95,93,104,89,813,286.471179643951757,140.544706134775311,0.000002275668749,68.802085876464844,17.643513908572583,11.283026696457553,580,527.000000000000000,52700.000000000000000,0.000002275668749,14.109587669372559,14.109585393703810,4.271225075219800,3.389417599674286,2250.935614640834956,3.434582233428955,9.880840301513675,62542600.000000000000000,0.000000000000000,0.0000000,,,242927.021827020362252,0.388418488881211,516.355532069339461,507.574661110991883,484.451669741904311,494.267221062124804,500.238722087027043,510.526506733013491,494.369805540545372,502.234173187557303,506.509670208783234,502.883046115767002,497.242733752669778,514.414109742799951,512.174607387609512,479.997486513189472,471.489208955176650,466.127812083284198,480.177280765431078,502.205293671828770,492.571677544593967
581,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5030704,Bristol_Bay_5030704,5030704.000000000000000,5030704,64440.000000000000000,44456600.000000000000000,32215300.000000000000000,12241300.000000000000000,27.5353947,581,4048.000000000000000,404800.000000000000000,56,106,50,68.357460474308127,11.325228870350868,276711.000000000000000,51,63,106,63,85,56,733,183.753699113292726,116.744228479445823,0.000001376022624,54.142501831054688,9.582358535721102,9.543896186684682,581,4048.000000000000000,404800.000000000000000,0.000001376022624,27.036565780639648,27.036564404617025,6.251666793617013,5.759589662419394,25306.747180561669666,4.101859092712402,15.609965896606447,44445300.000000000000000,11300.000000000000000,0.0254180,,,1015804.098514871904626,2.284934292129564,496.267697034857349,491.793343238420789,420.622164808945740,473.679877279128050,474.384844994891239,493.852318755869931,470.918239151053228,485.579587732755101,485.296635370224976,484.829253699113167,487.292078116636901,497.888066113917375,497.395378863881490,416.264366334462807,413.056736436890446,423.471344219884600,469.538407130362828,479.514045158651641,454.949982679737161
582,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5031154,Bristol_Bay_5031154,5031154.000000000000000,5031154,89720.000000000000000,127701300.000000000000000,107717500.000000000000000,19983800.000000000000000,15.6488619,582,406.000000000000000,40600.000000000000000,98,101,3,100.258620689655146,0.862241362072392,40705.000000000000000,4,101,99,100,101,98,754,243.375248333415016,109.821417433305513,0.000002513852223,59.056381225585938,13.153175631981583,10.507009399997120,582,406.000000000000000,40600.000000000000000,0.000002552814294,10.207832336425781,10.207829783611487,1.637626693705954,2.238204252198470,664.876437644617567,0.000002688515792,5.025862455368042,127608600.000000000000000,92700.000000000000000,0.0725913,,,552754.251997263170779,0.432849353919861,515.412182178260764,506.758962516437123,487.051923512134351,493.821149040768944,496.975911756574874,512.885807740399059,498.779093086753676,500.664559405424257,512.488370126235509,502.026173578500845,497.512096587903784,516.124114633132876,513.837206042529147,479.952712305980128,484.298675111374223,461.512867919123380,478.843866115692549,506.728891561799742,496.667775504243934
583,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5031214,Bristol_Bay_5031214,5031214.000000000000000,5031214,102500.000000000000000,173510500.000000000000000,141911800.000000000000000,31598700.000000000000000,18.2114048,583,4402.000000000000000,440200.000000000000000,58,86,28,61.610177192185368,3.001251596474504,271208.000000000000000,29,61,83,61,65,58,813,258.821025240547783,150.096924983054862,0.000001450917921,72.139793395996094,16.555133589642164,11.832357846695235,583,4402.000000000000000,440200.000000000000000,0.000001450917921,31.136869430541992,31.136867979624071,2.848761320564591,3.818894123120533,12540.247333125327714,2.442711710929871,5.730479001998901,172967500.000000000000000,543000.000000000000000,0.3129494,,,729991.522529486217536,0.420718932012464,513.688603283378598,506.631359485450275,477.753801643130942,492.221289201518061,500.095087617177057,510.457316416010769,491.016224954685640,500.053370833464385,505.160684223719386,501.105608594295404,497.354513991947726,512.908750767247511,511.006449177428578,478.279584232652667,463.177142017345261,459.042684448492878,479.514683549406925,498.709467150398666,490.754239080632033
584,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5032313,Bristol_Bay_5032313,5032313.000000000000000,5032313,102040.000000000000000,118651500.000000000000000,98486400.000000000000000,20165100.000000000000000,16.9952335,584,375.000000000000000,37500.000000000000000,26,61,35,31.930666666666657,7.956581733941333,11974.000000000000000,34,31,36,30,46,26,976,260.757822699250141,144.295851741859394,0.000000685680448,66.702796936035156,16.056747782137968,11.357448361499625,584,375.000000000000000,37500.000000000000000,0.000000685680448,32.718544006347656,32.718543320667209,6.652641487862579,8.536752083228208,2494.740557948467085,3.435965299606323,22.477146530151366,118459600.000000000000000,191900.000000000000000,0.1617341,,,248018.022347905032802,0.209030667414997,511.933849129596354,502.967199740417868,466.743617231976316,488.002664947343533,493.185413585165463,508.013591905702185,488.348704399017947,495.651734702046440,506.647230755615055,500.081114018784490,495.704221185573033,511.836635019367066,507.367557089458103,457.579753311165973,468.911941273397247,461.900210279686803,478.062702957821500,498.280253515549134,492.320085291799728
585,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5032395,Bristol_Bay_5032395,5032395.000000000000000,5032395,46220.000000000000000,54489800.000000000000000,47239500.000000000000000,7250300.000000000000000,13.3057928,585,1655.000000000000000,165500.000000000000000,41,56,15,44.419335347432011,3.438275868508087,73514.000000000000000,16,42,56,43,50,41,515,106.911524725728455,69.119878252833161,0.000000986152031,41.353145599365234,5.580785961009779,6.529361487379330,585,1655.000000000000000,165500.000000000000000,0.000000987737053,13.952993392944336,13.952992405207283,2.005551169635165,2.170940405674863,3319.187185746197429,1.918128848075867,4.878745937347412,52692700.000000000000000,1797100.000000000000000,3.2980485,,,945728.463060960057192,1.735606412688173,486.671745904738884,487.283240192652386,415.199259047531370,466.256687168688131,476.600811643030909,496.519732343096791,469.809621155460377,481.812008853031955,489.854064984349407,480.351042907400881,495.839914993269474,495.131164748706226,501.034132940188670,402.178092287912364,423.815284177479612,418.839265494455844,469.118447319096276,460.359030497456047,452.729165396742644
586,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5032404,Bristol_Bay_5032404,5032404.000000000000000,5032404,66700.000000000000000,69889100.000000000000000,56707300.000000000000000,13181800.000000000000000,18.8610249,586,2560.000000000000000,256000.000000000000000,68,84,16,70.560546875000028,3.844060720894976,180635.000000000000000,17,68,84,68,77,66,752,211.054712394352066,149.299190971928766,0.000001640134997,61.335796356201172,11.889484025947102,11.389826901333054,586,2560.000000000000000,256000.000000000000000,0.000001798529638,22.408943176269531,22.408941377739893,1.674570329256493,3.374574496980394,4286.900042896621017,0.000001854028142,6.190797138214109,69801800.000000000000000,87300.000000000000000,0.1249122,,,7044809.900093321688473,10.079983717193842,506.013192684006412,496.941434650110978,449.991202400596592,482.541582300132859,483.916206474588307,500.029773794691039,479.520552585190444,489.487058084016610,491.449770490476851,491.747498860265864,491.286987879210358,501.768854432712999,502.694928053428725,441.801882571718579,443.852867868011572,441.588472349730750,474.004894345178627,483.832368163787123,471.533059010391639
587,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_5032723,Bristol_Bay_5032723,5032723.000000000000000,5032723,228500.000000000000000,504821200.000000000000000,405106400.000000000000000,99714800.000000000000000,19.7524986,587,290.000000000000000,29000.000000000000000,81,88,7,83.689655172413808,1.919113449699646,24270.000000000000000,8,82,88,84,86,81,1276,442.929719076771562,196.785543667085562,0.000002136898274,72.339813232421875,16.541602196371180,12.518617662174192,587,290.000000000000000,29000.000000000000000,0.000002136898274,15.648077011108398,15.648074874210124,3.331933079960190,2.989844334231722,966.260593188455005,2.872781991958618,6.240391397476199,504792400.000000000000000,28800.000000000000000,0.0057050,,,4506370.445032406598330,0.892666640195064,521.711578079529318,507.112593766652822,499.123752081872510,497.424706134112853,501.754138349045490,511.076409924187374,493.048007352721356,508.508654531349691,506.644596409475582,502.102362660901122,498.492792456525478,515.286552689502855,508.896727616453802,474.858991253409386,489.238883349712296,486.174859759725621,483.788190752385844,513.725695917036433,504.687358278458646
