series_id,date,n_values,min_temp_c,mean_temp_c,max_temp_c,flag
863,2/27/2019,24,1.99,2.2066667,2.5,
863,2/28/2019,24,2.13,2.2504168,2.42,
863,3/1/2019,24,2.24,2.3366666,2.48,
863,3/2/2019,24,2.24,2.3425,2.5,
863,3/3/2019,24,2.26,2.4291666,2.66,
863,3/4/2019,24,2.37,2.4624999,2.61,
863,3/5/2019,24,2.4,2.4525,2.53,
863,3/6/2019,24,2.13,2.27625,2.4,
863,3/7/2019,24,2.24,2.315,2.34,
863,3/8/2019,24,2.26,2.4491665,2.72,
863,3/9/2019,24,2.21,2.3841667,2.5,
863,3/10/2019,23,2.34,2.5769565,2.96,
863,3/11/2019,24,2.34,2.5304167,2.69,
863,3/12/2019,24,2.16,2.3358333,2.56,
863,3/13/2019,24,2.32,2.39625,2.5,
863,3/14/2019,24,2.05,2.2141666,2.4,
863,3/15/2019,24,2.05,2.205,2.32,
863,3/16/2019,24,2.24,2.4029167,2.72,
863,3/17/2019,24,1.78,2.05125,2.42,
863,3/18/2019,24,1.67,1.8170834,2.07,
863,3/19/2019,24,1.43,1.7545834,2.16,
863,3/20/2019,24,1.7,1.8620833,2.07,
863,3/21/2019,24,2.05,2.2466667,2.48,
863,3/22/2019,24,2.18,2.4283333,2.69,
863,3/23/2019,24,2.45,2.6770833,2.98,
863,3/24/2019,24,2.5,2.78125,3.14,
863,3/25/2019,24,2.45,2.76625,3.2,
863,3/26/2019,24,2.8,2.9758334,3.33,
863,3/27/2019,24,2.69,3.1279166,3.72,
863,3/28/2019,24,3.27,3.4854167,3.72,
863,3/29/2019,24,3.56,3.74125,4.01,
863,3/30/2019,24,3.12,3.5404167,4.01,
863,3/31/2019,24,3.41,3.76875,4.25,
863,4/1/2019,24,3.09,3.5191667,4.06,
863,4/2/2019,24,2.96,3.3633335,3.7,
863,4/3/2019,24,3.54,3.8466666,4.22,
863,4/4/2019,24,3.51,3.9683332,4.64,
863,4/5/2019,24,3.14,3.5358334,4.04,
863,4/6/2019,24,3.17,3.6241667,4.19,
863,4/7/2019,24,3.51,3.7675,4.06,
863,4/8/2019,24,3.78,4.1720834,4.61,
863,4/9/2019,24,3.49,4.0275,4.69,
863,4/10/2019,24,3.64,4.087917,4.56,
863,4/11/2019,24,3.22,3.4395833,3.67,
863,4/12/2019,24,3.62,3.8595834,4.27,
863,4/13/2019,24,3.67,4.1170835,4.56,
863,4/14/2019,24,3.91,4.1458335,4.43,
863,4/15/2019,24,3.88,4.392083,5.02,
863,4/16/2019,24,3.93,4.6025,5.72,
863,4/17/2019,24,3.99,4.2454166,4.77,
863,4/18/2019,24,3.41,3.8245833,4.12,
863,4/19/2019,24,3.78,4.12875,4.66,
863,4/20/2019,24,3.83,4.1258335,4.53,
863,4/21/2019,24,3.83,4.0391665,4.4,
863,4/22/2019,24,2.82,3.2508333,4.06,
863,4/23/2019,24,2.45,3.0595832,3.83,
863,4/24/2019,24,2.88,3.22,3.54,
863,4/25/2019,24,3.01,3.50375,4.09,
863,4/26/2019,24,3.25,3.8979166,4.45,
863,4/27/2019,24,3.67,4.12,4.77,
863,4/28/2019,24,4.01,4.355,4.77,
863,4/29/2019,24,4.09,4.3020835,4.61,
863,4/30/2019,24,3.93,4.3954167,4.92,
863,5/1/2019,24,4.09,4.4958334,4.92,
863,5/2/2019,24,4.58,5.150833,6.41,
863,5/3/2019,24,5.33,5.6266665,5.92,
863,5/4/2019,24,4.9,5.4066668,6.08,
863,5/5/2019,24,5.26,5.5470834,6.1,
863,5/6/2019,24,4.84,5.2033334,5.8,
863,5/7/2019,24,4.25,6.06625,7.49,
863,5/8/2019,24,6.23,6.542917,6.97,
863,5/9/2019,24,4.71,5.4979167,6.76,
863,5/10/2019,24,5.77,6.224583,6.89,
863,5/11/2019,24,5.26,5.6579165,6.41,
863,5/12/2019,24,5.08,5.4579167,6.03,
863,5/13/2019,24,5.15,5.6683335,6.33,
863,5/14/2019,24,5.57,5.825,6.13,
863,5/15/2019,24,5.57,5.8791666,6.36,
863,5/16/2019,24,5.8,6.207083,6.89,
863,5/17/2019,24,6.31,6.744583,7.59,
863,5/18/2019,24,6.31,6.835,7.54,
863,5/19/2019,24,6.48,7.0783334,7.44,
863,5/20/2019,24,6.84,7.33125,8.1,
863,5/21/2019,24,7.42,7.7283335,8,
863,5/22/2019,24,7.14,7.3316665,7.59,
863,5/23/2019,24,6.99,7.409583,7.97,
863,5/24/2019,24,6.71,7.185,7.75,
863,5/25/2019,24,6.54,7.0379167,7.92,
863,5/26/2019,24,7.12,7.7745833,8.39,
863,5/27/2019,24,6.94,7.27625,7.95,
863,5/28/2019,24,6.2,7.00625,7.97,
863,5/29/2019,24,7.65,8.109583,8.52,
863,5/30/2019,24,7.27,8.015417,8.69,
863,5/31/2019,24,7.24,7.7720833,8.2,
863,6/1/2019,24,7.07,7.7295833,8.72,
863,6/2/2019,24,7.82,8.174167,8.69,
863,6/3/2019,24,7.52,8.0175,8.34,
863,6/4/2019,24,6.61,7.3420835,7.97,
863,6/5/2019,24,6.74,7.09625,7.95,
863,6/6/2019,24,6.2,6.6920834,7.09,
863,6/7/2019,24,6.36,6.863333,7.75,
863,6/8/2019,24,6.86,7.5783334,8.57,
863,6/9/2019,24,7.65,7.8883333,8.27,
863,6/10/2019,24,7.8,8.536667,9.66,
863,6/11/2019,24,8.94,9.377084,10.12,
863,6/12/2019,24,8.07,8.707083,9.19,
863,6/13/2019,24,8.49,9.091667,10.15,
863,6/14/2019,24,8.74,9.356667,10.3,
863,6/15/2019,24,8.69,9.044167,9.39,
863,6/16/2019,24,9.24,9.71625,10.32,
863,6/17/2019,24,9.56,10.217083,11.03,
863,6/18/2019,24,9.78,10.16125,10.98,
863,6/19/2019,24,9.04,9.525,10.05,
863,6/20/2019,24,9.36,9.878333,10.52,
863,6/21/2019,24,9.76,10.068334,10.47,
863,6/22/2019,24,8.72,9.2125,10.08,
863,6/23/2019,24,8.1,8.422916,8.64,
863,6/24/2019,24,7.07,7.491667,8.22,
863,6/25/2019,24,7.29,8.15125,8.92,
863,6/26/2019,24,8.77,9.457084,10.54,
863,6/27/2019,24,9.39,10.03875,10.83,
863,6/28/2019,24,10.03,10.85875,12.17,
863,6/29/2019,24,10.03,10.36875,10.76,
863,6/30/2019,24,9.73,9.95625,10.3,
863,7/1/2019,24,9.53,9.747916,9.98,
863,7/2/2019,24,9.68,10.105416,11.27,
863,7/3/2019,24,10.03,10.478333,10.96,
863,7/4/2019,24,10.42,10.991667,11.83,
863,7/5/2019,24,10.17,11.333333,14.46,
863,7/6/2019,24,13.14,13.8775,14.82,
863,7/7/2019,24,13.21,13.715834,14.75,
863,7/8/2019,24,12.56,13.050834,13.64,
863,7/9/2019,24,13.45,14.1675,15.1,
863,7/10/2019,24,14.55,15.277917,16.01,
863,7/11/2019,24,15.15,15.434999,15.72,
863,7/12/2019,24,14.94,15.16,15.37,
863,7/13/2019,24,13.95,14.312917,14.96,
863,7/14/2019,24,13.76,14.5075,15.06,
863,7/15/2019,24,13.64,14.00625,14.41,
863,7/16/2019,24,12.9,13.2475,13.88,
863,7/17/2019,24,11.59,12.305833,12.92,
863,7/18/2019,24,8.97,9.95875,11.37,
863,7/19/2019,24,8.59,9.19125,9.9,
863,7/20/2019,24,8.25,8.700417,9.46,
863,7/21/2019,24,7.72,8.247084,9.81,
863,7/22/2019,24,9.76,11.249583,13.16,
863,7/23/2019,24,12.49,13.132083,13.81,
863,7/24/2019,24,12.9,13.598333,14.46,
863,7/25/2019,24,13.55,13.90375,14.31,
863,7/26/2019,24,13.79,14.010417,14.27,
863,7/27/2019,24,12.61,13.355833,14.03,
863,7/28/2019,24,10.76,12.068334,12.85,
863,7/29/2019,24,8.22,8.682917,10.35,
863,7/30/2019,24,8.84,11.205833,12.51,
863,7/31/2019,24,11.35,11.750417,12.03,
863,8/1/2019,24,12.12,13.174167,14.07,
863,8/2/2019,24,13.55,13.959167,14.41,
863,8/3/2019,24,13.83,14.339167,14.84,
863,8/4/2019,24,13.93,14.375,15.01,
863,8/5/2019,24,14.22,14.607083,15.29,
863,8/6/2019,24,13.67,14.195416,14.75,
863,8/7/2019,24,12.36,12.98125,13.62,
863,8/8/2019,24,10.88,11.537084,12.17,
863,8/9/2019,24,11.39,12.189583,13.11,
863,8/10/2019,24,12.07,12.430833,12.73,
863,8/11/2019,24,12.44,13.162084,14.48,
863,8/12/2019,24,13.57,14.29,15.08,
863,8/13/2019,24,14.96,15.239583,15.7,
863,8/14/2019,24,14.65,14.792916,15.01,
863,8/15/2019,24,13.45,14.279583,14.77,
863,8/16/2019,24,12.41,12.92,13.31,
863,8/17/2019,24,11.78,12.1137495,12.85,
863,8/18/2019,24,11.9,12.552917,13.23,
863,8/19/2019,24,12.78,13.27375,13.76,
863,8/20/2019,24,13.57,13.71,13.81,
863,8/21/2019,24,13.64,14.07875,14.55,
863,8/22/2019,24,14.12,14.423333,14.75,
863,8/23/2019,24,14.36,14.729584,15.22,
863,8/24/2019,24,14.36,14.847917,15.51,
863,8/25/2019,24,14.63,14.968333,15.56,
863,8/26/2019,24,14.7,15.0775,15.56,
863,8/27/2019,24,13.69,14.215834,15.18,
863,8/28/2019,24,13.57,14.13,14.94,
863,8/29/2019,24,13.98,14.282917,14.63,
863,8/30/2019,24,13.86,14.16375,14.43,
863,8/31/2019,24,14.17,14.33375,14.51,
863,9/1/2019,24,13.55,14.08125,14.34,
863,9/2/2019,24,13.23,13.3741665,13.55,
863,9/3/2019,24,12.68,13.20375,13.69,
863,9/4/2019,24,12.73,13.146667,13.52,
863,9/5/2019,24,13.06,13.343333,13.69,
863,9/6/2019,24,13.11,13.227917,13.45,
863,9/7/2019,24,13.14,13.50375,14.12,
863,9/8/2019,24,12.97,13.19375,13.5,
863,9/9/2019,24,12.87,13.11,13.35,
863,9/10/2019,24,12.92,13.177917,13.52,
863,9/11/2019,24,12.44,12.790833,13.04,
863,9/12/2019,24,12.51,12.694583,12.97,
863,9/13/2019,24,12.22,12.461667,12.68,
863,9/14/2019,24,12.29,12.6137495,13.04,
863,9/15/2019,24,11.59,12.015,12.56,
863,9/16/2019,24,11.81,12.085834,12.44,
863,9/17/2019,24,11.25,11.60125,12.34,
863,9/18/2019,24,11.27,11.616667,12.1,
863,9/19/2019,24,11.57,11.7575,11.88,
863,9/20/2019,24,11.42,11.570416,11.78,
863,9/21/2019,24,11.1,11.339167,11.54,
863,9/22/2019,24,10.71,10.930834,11.13,
863,9/23/2019,24,10.86,10.983334,11.08,
863,9/24/2019,24,10.74,10.89,11.13,
863,9/25/2019,24,10.2,10.54,10.91,
863,9/26/2019,24,10.03,10.35125,10.61,
863,9/27/2019,24,9.78,10.282917,10.66,
863,9/28/2019,24,9.98,10.19,10.61,
863,9/29/2019,24,10.35,10.608334,10.83,
863,9/30/2019,24,10.12,10.261666,10.49,
863,10/1/2019,24,9.88,10.095417,10.35,
863,10/2/2019,24,9.83,9.948334,10.15,
863,10/3/2019,24,9.73,10.0945835,10.42,
863,10/4/2019,24,9.95,10.1241665,10.22,
863,10/5/2019,24,9.95,10.071667,10.15,
863,10/6/2019,24,9.44,9.680833,9.95,
863,10/7/2019,24,9.04,9.261666,9.46,
863,10/8/2019,24,9.02,9.254167,9.51,
863,10/9/2019,24,9.44,9.569583,9.71,
863,10/10/2019,24,8.89,9.218333,9.46,
863,10/11/2019,24,8.47,8.824166,9.02,
863,10/12/2019,24,8.44,8.5,8.69,
863,10/13/2019,24,8.27,8.377916,8.52,
863,10/14/2019,24,8.12,8.240417,8.32,
863,10/15/2019,24,8.2,8.365,8.57,
863,10/16/2019,24,7.7,8.054584,8.37,
863,10/17/2019,24,7.97,8.322083,8.47,
863,10/18/2019,24,8.17,8.3375,8.49,
863,10/19/2019,24,7.39,7.827083,8.15,
863,10/20/2019,24,7.49,7.715833,8.1,
863,10/21/2019,24,7.24,7.84875,8.27,
863,10/22/2019,24,7.8,8.001667,8.34,
863,10/23/2019,24,7.22,7.9304166,8.39,
863,10/24/2019,24,7.07,7.2025,7.37,
863,10/25/2019,24,7.04,7.3704166,7.8,
863,10/26/2019,24,7.9,8.161667,8.27,
863,10/27/2019,24,8.22,8.269584,8.34,
863,10/28/2019,24,8.2,8.2925,8.34,
863,10/29/2019,24,7.9,8.07625,8.27,
863,10/30/2019,24,7.62,7.72125,7.85,
863,10/31/2019,24,7.7,7.971667,8.17,
863,11/1/2019,24,8,8.09,8.2,
863,11/2/2019,24,7.77,7.88,8.05,
863,11/3/2019,25,7.9,7.9379997,7.97,
863,11/4/2019,24,7.85,7.954167,8.02,
863,11/5/2019,24,7.97,8.060416,8.17,
863,11/6/2019,24,8.12,8.174167,8.25,
863,11/7/2019,24,8.07,8.1241665,8.15,
863,11/8/2019,24,8.15,8.173333,8.25,
863,11/9/2019,24,8.1,8.158333,8.25,
863,11/10/2019,24,8.07,8.122917,8.17,
863,11/11/2019,24,7.97,8.016666,8.1,
863,11/12/2019,24,7.8,7.87875,7.97,
863,11/13/2019,24,7.7,7.8125,7.9,
863,11/14/2019,24,7.49,7.5425,7.67,
863,11/15/2019,24,6.61,7.107917,7.49,
863,11/16/2019,24,6.15,6.3104167,6.51,
863,11/17/2019,24,6.43,6.50875,6.66,
863,11/18/2019,24,6.59,6.733333,7.02,
863,11/19/2019,24,6.41,7.068333,7.29,
863,11/20/2019,24,6.1,6.3058333,6.43,
863,11/21/2019,24,6.13,6.6429167,6.99,
863,11/22/2019,24,6.23,6.55875,6.97,
863,11/23/2019,24,5.75,6.04625,6.31,
863,11/24/2019,24,5.57,5.701667,5.8,
863,11/25/2019,24,5.21,5.5975,5.82,
863,11/26/2019,24,5.36,5.69875,5.98,
863,11/27/2019,24,5.85,6.27,6.48,
863,11/28/2019,24,6.18,6.3233333,6.48,
863,11/29/2019,24,6.15,6.1954165,6.23,
863,11/30/2019,24,5.62,5.809583,6.15,
863,12/1/2019,24,5.72,5.789583,5.82,
863,12/2/2019,24,5.08,5.545833,5.8,
863,12/3/2019,24,5,5.1458335,5.23,
863,12/4/2019,24,5.18,5.2333336,5.28,
863,12/5/2019,24,4.92,5.2083335,5.49,
863,12/6/2019,24,5.23,5.485833,5.75,
863,12/7/2019,24,5.26,5.522917,5.75,
863,12/8/2019,24,4.69,4.849167,5.21,
863,12/9/2019,24,5.05,5.309583,5.49,
863,12/10/2019,24,5.15,5.23625,5.41,
863,12/11/2019,24,5.33,5.42125,5.54,
863,12/12/2019,24,5.33,5.38625,5.46,
863,12/13/2019,24,5.33,5.49125,5.57,
863,12/14/2019,24,5.28,5.4295835,5.54,
863,12/15/2019,24,5.36,5.423333,5.51,
863,12/16/2019,24,5.36,5.41375,5.44,
863,12/17/2019,24,5.36,5.435,5.54,
863,12/18/2019,24,5.26,5.32875,5.39,
863,12/19/2019,24,4.66,4.98,5.23,
863,12/20/2019,24,4.56,4.5841665,4.64,
863,12/21/2019,24,4.45,4.5295835,4.61,
863,12/22/2019,24,4.35,4.4533334,4.61,
863,12/23/2019,24,4.51,4.568333,4.64,
863,12/24/2019,24,3.88,4.22125,4.51,
863,12/25/2019,24,3.38,3.5716667,3.85,
863,12/26/2019,24,2.88,3.2408333,3.38,
863,12/27/2019,24,1.89,2.2966666,2.82,
863,12/28/2019,24,1.81,1.915,2.05,
863,12/29/2019,24,1.62,1.8129166,2.02,
863,12/30/2019,24,1.97,2.0916667,2.16,
863,12/31/2019,24,2.13,2.2441666,2.37,
863,1/1/2020,24,1.99,2.1495833,2.37,
863,1/2/2020,24,1.59,1.8175,1.99,
863,1/3/2020,24,1.24,1.45,1.59,
863,1/4/2020,24,1.07,1.21375,1.26,
863,1/5/2020,24,0.69,0.90125,1.1,
863,1/6/2020,24,0.63,0.73625,0.77,
863,1/7/2020,24,0.41,0.52666664,0.61,
863,1/8/2020,24,0.27,0.33375,0.41,
863,1/9/2020,24,0.3,0.795,1.1,
863,1/10/2020,24,0.58,0.685,0.85,
863,1/11/2020,24,0.93,1.1429167,1.32,
863,1/12/2020,24,0.77,1.0408334,1.34,
863,1/13/2020,24,0.66,0.76958334,0.93,
863,1/14/2020,24,0.69,0.88125,0.99,
863,1/15/2020,24,0.19,0.38958332,0.66,
863,1/16/2020,24,0.16,0.25708333,0.36,
863,1/17/2020,24,0.05,0.11,0.19,
863,1/18/2020,24,0,0.26208332,0.61,
863,1/19/2020,24,0.41,0.6675,0.91,
863,1/20/2020,24,0.16,0.27958333,0.69,
863,1/21/2020,24,0,0.05875,0.22,
863,1/22/2020,24,0,0.06625,0.16,
863,1/23/2020,24,0,0.0025,0.02,
863,1/24/2020,24,0,0.02375,0.22,
863,1/25/2020,24,0,0.050833333,0.22,
863,1/26/2020,24,0,0,0,
863,1/27/2020,24,0,0,0,
863,1/28/2020,24,0,0,0,
863,1/29/2020,24,0,0,0,
863,1/30/2020,24,0,0,0,
863,1/31/2020,24,0,0,0,
863,2/1/2020,24,0,0,0,
863,2/2/2020,24,0,0,0,
863,2/3/2020,24,0,0,0,
863,2/4/2020,24,0,0,0,
863,2/5/2020,24,0,0,0,
863,2/6/2020,24,0,0.000833333,0.02,
863,2/7/2020,24,0,0.003333333,0.02,
863,2/8/2020,24,0,0.001666667,0.02,
863,2/9/2020,24,0,0,0,
863,2/10/2020,24,0,0,0,
863,2/11/2020,24,0,0,0,
863,2/12/2020,24,0,0.000833333,0.02,
863,2/13/2020,24,0,0,0,
863,2/14/2020,24,0,0,0,
863,2/15/2020,24,0,0,0,
863,2/16/2020,24,0,0,0,
863,2/17/2020,24,0,0,0,
863,2/18/2020,24,0,0.003333333,0.02,
863,2/19/2020,24,0,0.005,0.02,
863,2/20/2020,24,0,0.003333333,0.02,
863,2/21/2020,24,0,0.005,0.02,
863,2/22/2020,24,0,0.01625,0.05,
863,2/23/2020,24,0,0.005833333,0.02,
863,2/24/2020,24,0,0.015416667,0.05,
863,2/25/2020,24,0,0.0175,0.05,
863,2/26/2020,24,0.02,0.02875,0.05,
863,2/27/2020,24,0.02,0.035,0.05,
863,2/28/2020,24,0.02,0.03,0.05,
863,2/29/2020,24,0,0.026666667,0.05,
863,3/1/2020,24,0.02,0.04625,0.08,
863,3/2/2020,24,0,0.04458333,0.11,
863,3/3/2020,24,0.02,0.04625,0.11,
863,3/4/2020,24,0.02,0.07125,0.14,
863,3/5/2020,24,0.05,0.08125,0.14,
863,3/6/2020,24,0.05,0.10458333,0.16,
863,3/7/2020,24,0.11,0.13041666,0.16,
863,3/8/2020,23,0.11,0.15347826,0.19,
863,3/9/2020,24,0.11,0.14874999,0.19,
863,3/10/2020,24,0.08,0.14375,0.22,
863,3/11/2020,24,0.11,0.14958334,0.22,
863,3/12/2020,24,0.11,0.17666666,0.27,
863,3/13/2020,24,0.11,0.18333334,0.27,
863,3/14/2020,24,0.16,0.20791666,0.27,
863,3/15/2020,24,0.19,0.23791666,0.33,
863,3/16/2020,24,0.19,0.25791666,0.36,
863,3/17/2020,24,0.25,0.28416666,0.38,
863,3/18/2020,24,0.22,0.30291668,0.44,
863,3/19/2020,24,0.27,0.31416667,0.44,
863,3/20/2020,24,0.25,0.29000002,0.36,
863,3/21/2020,24,0.22,0.32750002,0.47,
863,3/22/2020,24,0.16,0.24166667,0.36,
863,3/23/2020,24,0.19,0.24708334,0.36,
863,3/24/2020,24,0.16,0.23916668,0.36,
863,3/25/2020,24,0.22,0.25333333,0.33,
863,3/26/2020,24,0.22,0.32750002,0.5,
863,3/27/2020,24,0.27,0.36291668,0.52,
863,3/28/2020,24,0.05,0.23541667,0.36,
863,3/29/2020,24,0,0.11708333,0.3,
863,3/30/2020,24,0.14,0.22666667,0.38,
863,3/31/2020,24,0.11,0.17291667,0.25,
863,4/1/2020,24,0.08,0.15291667,0.25,
863,4/2/2020,24,0.11,0.18208334,0.27,
863,4/3/2020,24,0.11,0.19625,0.3,
863,4/4/2020,24,0.19,0.29,0.47,
863,4/5/2020,24,0.16,0.27333334,0.44,
863,4/6/2020,24,0.11,0.23625,0.41,
863,4/7/2020,24,0.05,0.14041667,0.25,
863,4/8/2020,24,0.02,0.12916666,0.27,
863,4/9/2020,24,0.08,0.15583333,0.3,
863,4/10/2020,24,0.11,0.2725,0.47,
863,4/11/2020,24,0.22,0.28541666,0.36,
863,4/12/2020,24,0.16,0.22500001,0.3,
863,4/13/2020,24,0.16,0.26458335,0.36,
863,4/14/2020,24,0.25,0.39833334,0.61,
863,4/15/2020,24,0.36,0.41708332,0.52,
863,4/16/2020,24,0.27,0.5154167,0.83,
863,4/17/2020,24,0.27,0.4775,0.69,
863,4/18/2020,24,0.33,0.43125,0.55,
863,4/19/2020,24,0.33,0.4275,0.61,
863,4/20/2020,24,0.36,0.4925,0.77,
863,4/21/2020,24,0.38,0.50625,0.72,
863,4/22/2020,24,0.36,0.49916667,0.63,
863,4/23/2020,24,0.33,0.405,0.55,
863,4/24/2020,24,0.27,0.45083335,0.74,
863,4/25/2020,24,0.36,0.5491667,0.88,
863,4/26/2020,24,0.33,0.66041666,1.07,
863,4/27/2020,24,0.61,1.2683333,2.45,
863,4/28/2020,24,1.24,1.6866666,2.16,
863,4/29/2020,24,1.45,2.1979167,2.93,
863,4/30/2020,24,1.78,2.2825,2.98,
863,5/1/2020,24,1.97,2.55125,3.14,
863,5/2/2020,24,2.05,2.5158334,3.01,
863,5/3/2020,24,2.29,2.71625,3.25,
863,5/4/2020,24,2.72,3.0741665,3.99,
863,5/5/2020,24,2.5,2.8258333,3.3,
863,5/6/2020,24,2.88,3.0416667,3.22,
863,5/7/2020,24,1.83,2.4495833,3.09,
863,5/8/2020,24,1.34,2.2270834,3.43,
863,5/9/2020,24,2.29,2.9675,4.01,
863,5/10/2020,24,2.69,3.4516666,4.27,
863,5/11/2020,24,2.64,2.9529166,3.7,
863,5/12/2020,24,2.93,3.2633333,3.64,
863,5/13/2020,24,2.8,3.19125,3.83,
863,5/14/2020,24,2.9,3.4508333,4.17,
863,5/15/2020,24,2.8,3.5320833,4.53,
863,5/16/2020,24,3.96,4.44,4.95,
863,5/17/2020,24,4.4,4.8454165,5.39,
863,5/18/2020,24,2.96,3.7854166,4.92,
863,5/19/2020,24,2.88,4.66,6.08,
863,5/20/2020,24,3.99,4.9266667,5.59,
863,5/21/2020,24,2.88,3.6029167,4.69,
863,5/22/2020,24,3.04,3.71125,4.64,
863,5/23/2020,24,3.14,3.56,4.25,
863,5/24/2020,24,2.96,3.62,4.35,
863,5/25/2020,24,3.09,3.63125,4.48,
863,5/26/2020,24,3.99,4.445,5.21,
863,5/27/2020,24,3.83,4.67875,5.36,
863,5/28/2020,24,3.46,4.735417,6.28,
863,5/29/2020,24,4.69,5.19875,6.15,
863,5/30/2020,24,4.9,6.397917,7.85,
863,5/31/2020,24,5.13,6.4708333,7.32,
863,6/1/2020,24,4.32,4.8725,5.49,
863,6/2/2020,24,4.9,5.8225,6.69,
863,6/3/2020,24,6.61,7.2379165,8.32,
863,6/4/2020,24,5.69,6.3929167,8.12,
863,6/5/2020,24,5.28,5.5804167,6.05,
863,6/6/2020,24,4.97,5.4670835,6.28,
863,6/7/2020,24,4.87,5.2204165,5.8,
863,6/8/2020,24,4.74,5.4270835,6.33,
863,6/9/2020,24,5.44,5.9566665,6.79,
863,6/10/2020,24,5.72,6.125,6.54,
863,6/11/2020,24,5.21,5.6766667,6.15,
863,6/12/2020,24,5.67,6.26625,7.09,
863,6/13/2020,24,5.98,6.5616665,7.54,
863,6/14/2020,24,7.07,7.6745834,8.39,
863,6/15/2020,24,7.47,7.875,8.44,
863,6/16/2020,24,7.29,8.079583,8.77,
863,6/17/2020,24,7.54,7.8975,8.32,
863,6/18/2020,24,7.32,8.332916,9.51,
863,6/19/2020,24,8.34,8.9679165,9.81,
863,6/20/2020,24,9.41,9.862917,10.83,
863,6/21/2020,24,8.84,9.6375,10.39,
863,6/22/2020,24,8.87,9.58875,10.17,
863,6/23/2020,24,8.97,9.697917,10.83,
863,6/24/2020,24,9.39,9.867084,10.59,
863,6/25/2020,24,9.68,10.2575,10.74,
863,6/26/2020,24,8.57,9.33125,10.37,
863,6/27/2020,24,7.75,7.9895835,8.34,
863,6/28/2020,24,5.8,7.25375,8.25,
863,6/29/2020,24,6.81,7.2991667,8.05,
863,6/30/2020,24,6.97,7.3333335,7.77,
863,7/1/2020,24,6.86,7.4020834,8.42,
863,7/2/2020,24,7.19,7.832083,8.67,
863,7/3/2020,24,8.2,8.6975,9.11,
863,7/4/2020,24,8.12,8.624583,9.24,
863,7/5/2020,24,8.05,8.539166,9.21,
863,7/6/2020,24,7.47,7.8304167,8.69,
863,7/7/2020,24,6.89,7.23,7.52,
863,7/8/2020,24,6.91,7.0187497,7.27,
863,7/9/2020,24,6.28,6.892083,7.62,
863,7/10/2020,24,7.22,7.6916666,8.32,
863,7/11/2020,24,7.27,7.6208334,8.02,
863,7/12/2020,24,7.02,7.5812497,8.39,
863,7/13/2020,24,7.8,8.28875,9.11,
863,7/14/2020,24,7.85,8.975,10.69,
863,7/15/2020,24,8.69,9.620417,10.69,
863,7/16/2020,24,9.76,10.785417,11.95,
863,7/17/2020,24,11.18,11.787916,12.32,
863,7/18/2020,24,11.35,11.539166,11.88,
863,7/19/2020,24,11.3,11.680834,12.39,
863,7/20/2020,24,10.76,11.304167,11.98,
863,7/21/2020,24,10.59,11.114167,11.81,
863,7/22/2020,24,8.15,8.792916,10.44,
863,7/23/2020,24,7.07,7.5466666,8.27,
863,7/24/2020,24,7.77,8.50875,9.71,
863,7/25/2020,24,8.37,8.756666,9.36,
863,7/26/2020,24,8.84,9.206667,9.66,
863,7/27/2020,24,8.54,9.164166,10.15,
863,7/28/2020,24,8.87,9.47375,10.2,
863,7/29/2020,24,9.34,9.874583,10.59,
863,7/30/2020,24,9.61,9.993334,10.57,
863,7/31/2020,24,10.52,10.895833,11.32,
863,8/1/2020,24,10.98,11.255417,11.59,
863,8/2/2020,24,10.66,11.204583,11.9,
863,8/3/2020,24,11.25,11.61625,11.98,
863,8/4/2020,24,11.59,12.014167,12.94,
863,8/5/2020,24,11.52,11.82,12.12,
863,8/6/2020,24,11.3,11.845,12.39,
863,8/7/2020,24,11.76,12.055417,12.41,
863,8/8/2020,24,10.88,11.20625,11.64,
863,8/9/2020,24,9.68,10.228333,10.96,
863,8/10/2020,24,8.37,8.918333,9.61,
863,8/11/2020,24,7.7,8.705833,9.98,
863,8/12/2020,24,10.1,11.100833,12.1,
863,8/13/2020,24,11.49,12.067917,12.97,
863,8/14/2020,24,11.83,12.29625,12.78,
863,8/15/2020,24,11.66,12.019167,12.36,
863,8/16/2020,24,11.71,12.202084,13.04,
863,8/17/2020,24,12.07,12.491667,13.06,
863,8/18/2020,24,12.17,12.6258335,13.23,
863,8/19/2020,24,12.49,12.672083,12.9,
863,8/20/2020,24,12.03,12.48625,12.85,
863,8/21/2020,24,12.27,12.56875,12.94,
863,8/22/2020,24,10.39,11.285417,12.1,
863,8/23/2020,24,9.9,10.194166,10.42,
863,8/24/2020,24,10.54,11.082916,11.66,
863,8/25/2020,24,9.49,9.992916,11.05,
863,8/26/2020,24,9.24,9.5737505,10.27,
863,8/27/2020,24,9.68,10.07125,10.52,
863,8/28/2020,24,10.15,10.695416,11.66,
863,8/29/2020,24,11.18,11.389584,11.71,
863,8/30/2020,24,11.15,11.490417,12.22,
863,8/31/2020,24,11.18,11.575,11.88,
863,9/1/2020,24,11.18,11.382916,11.57,
863,9/2/2020,24,10.42,10.592083,11.05,
863,9/3/2020,24,10.37,10.659583,11.1,
863,9/4/2020,24,10.49,10.815833,11.13,
863,9/5/2020,24,10.64,10.799167,11.01,
863,9/6/2020,24,10.69,11.08375,11.3,
863,9/7/2020,24,10.91,11.377083,11.98,
863,9/8/2020,24,11.27,11.569583,11.69,
